#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       12135    -5.44988    -5.44825 4.11596e-05
       12136    -5.44965    -5.44825 4.11564e-05
       12137    -5.44975    -5.44825 4.11532e-05
       12138    -5.44953    -5.44825 4.11499e-05
       12139    -5.44963    -5.44825 4.11467e-05
       12140    -5.45039    -5.44825 4.11437e-05
       12141    -5.45049    -5.44825 4.11407e-05
       12142    -5.45027    -5.44825 4.11376e-05
       12143    -5.45006    -5.44825 4.11345e-05
       12144    -5.44919    -5.44825 4.11312e-05
       12145     -5.4493    -5.44825 4.11279e-05
       12146    -5.44908    -5.44825 4.11246e-05
       12147    -5.44886    -5.44825 4.11212e-05
       12148    -5.44897    -5.44825 4.11179e-05
       12149    -5.44907    -5.44825 4.11146e-05
       12150    -5.44852    -5.44825 4.11112e-05
       12151    -5.44862    -5.44825 4.11078e-05
       12152    -5.44872    -5.44825 4.11044e-05
       12153    -5.44913    -5.44825 4.11011e-05
       12154     -5.4489    -5.44825 4.10978e-05
       12155    -5.44834    -5.44825 4.10944e-05
       12156    -5.44809    -5.44825  4.1091e-05
       12157    -5.44849    -5.44825 4.10876e-05
       12158    -5.44857    -5.44825 4.10843e-05
       12159    -5.44799    -5.44825 4.10809e-05
       12160    -5.44806    -5.44825 4.10775e-05
       12161    -5.44812    -5.44825 4.10742e-05
       12162    -5.44882    -5.44825 4.10708e-05
       12163    -5.44919    -5.44825 4.10675e-05
       12164    -5.44891    -5.44825 4.10642e-05
       12165    -5.44863    -5.44825 4.10608e-05
       12166    -5.44899    -5.44825 4.10575e-05
       12167    -5.44869    -5.44825 4.10541e-05
       12168    -5.44839    -5.44825 4.10507e-05
       12169    -5.44777    -5.44825 4.10474e-05
       12170    -5.44778    -5.44825  4.1044e-05
       12171    -5.44811    -5.44825 4.10407e-05
       12172    -5.44779    -5.44825 4.10373e-05
       12173    -5.44779    -5.44825 4.10339e-05
       12174    -5.44778    -5.44825 4.10306e-05
       12175     -5.4481    -5.44825 4.10272e-05
       12176    -5.44743    -5.44825 4.10239e-05
       12177    -5.44677    -5.44825 4.10207e-05
       12178    -5.44675    -5.44825 4.10175e-05
       12179    -5.44672    -5.44825 4.10144e-05
       12180    -5.44766    -5.44825  4.1011e-05
       12181    -5.44698    -5.44825 4.10078e-05
       12182    -5.44792    -5.44825 4.10044e-05
       12183    -5.44788    -5.44825 4.10011e-05
       12184    -5.44783    -5.44825 4.09977e-05
       12185    -5.44811    -5.44825 4.09944e-05
       12186     -5.4471    -5.44825 4.09911e-05
       12187     -5.4464    -5.44825  4.0988e-05
       12188    -5.44635    -5.44825  4.0985e-05
       12189    -5.44663    -5.44825 4.09818e-05
       12190     -5.4469    -5.44825 4.09786e-05
       12191    -5.44749    -5.44825 4.09753e-05
       12192    -5.44744    -5.44825  4.0972e-05
       12193    -5.44706    -5.44825 4.09687e-05
       12194    -5.44798    -5.44825 4.09654e-05
       12195    -5.44858    -5.44825  4.0962e-05
       12196    -5.44885    -5.44825 4.09587e-05
       12197    -5.44977    -5.44825 4.09555e-05
       12198    -5.44939    -5.44825 4.09523e-05
       12199    -5.44902    -5.44825  4.0949e-05
       12200    -5.44994    -5.44825 4.09459e-05
       12201    -5.44957    -5.44825 4.09426e-05
       12202    -5.44952    -5.44825 4.09394e-05
       12203    -5.45012    -5.44825 4.09364e-05
       12204    -5.44975    -5.44825 4.09332e-05
       12205    -5.45004    -5.44825 4.09301e-05
       12206    -5.45032    -5.44825 4.09271e-05
       12207    -5.45028    -5.44825 4.09241e-05
       12208    -5.45024    -5.44825  4.0921e-05
       12209    -5.45117    -5.44825 4.09184e-05
       12210    -5.45082    -5.44825 4.09156e-05
       12211    -5.45078    -5.44825 4.09128e-05
       12212    -5.45107    -5.44825 4.09101e-05
       12213    -5.45169    -5.44825 4.09077e-05
       12214    -5.45166    -5.44825 4.09053e-05
       12215    -5.45098    -5.44825 4.09025e-05
       12216    -5.45063    -5.44825 4.08997e-05
       12217     -5.4506    -5.44825 4.08968e-05
       12218    -5.45025    -5.44825 4.08937e-05
       12219    -5.45023    -5.44825 4.08907e-05
       12220    -5.45085    -5.44825 4.08879e-05
       12221    -5.45115    -5.44825 4.08853e-05
       12222    -5.45145    -5.44825 4.08828e-05
       12223    -5.45111    -5.44825 4.08801e-05
       12224    -5.45076    -5.44825 4.08772e-05
       12225    -5.45074    -5.44825 4.08744e-05
       12226    -5.45072    -5.44825 4.08716e-05
       12227     -5.4507    -5.44825 4.08687e-05
       12228    -5.45036    -5.44825 4.08657e-05
       12229     -5.4497    -5.44825 4.08626e-05
       12230    -5.44968    -5.44825 4.08594e-05
       12231    -5.44998    -5.44825 4.08563e-05
       12232    -5.44996    -5.44825 4.08532e-05
       12233    -5.45027    -5.44825 4.08502e-05
       12234    -5.44992    -5.44825 4.08471e-05
       12235    -5.45055    -5.44826 4.08442e-05
       12236    -5.45021    -5.44826 4.08411e-05
       12237    -5.45018    -5.44826 4.08381e-05
       12238    -5.44984    -5.44826  4.0835e-05
       12239    -5.44982    -5.44826 4.08318e-05
       12240    -5.44979    -5.44826 4.08287e-05
       12241     -5.4501    -5.44826 4.08256e-05
       12242    -5.44975    -5.44826 4.08225e-05
       12243    -5.45005    -5.44826 4.08194e-05
       12244    -5.44971    -5.44826 4.08162e-05
       12245    -5.44936    -5.44826  4.0813e-05
       12246    -5.44966    -5.44826 4.08098e-05
       12247    -5.44899    -5.44826 4.08066e-05
       12248    -5.44929    -5.44826 4.08033e-05
       12249    -5.44926    -5.44826 4.08001e-05
       12250    -5.44988    -5.44826 4.07969e-05
       12251    -5.44954    -5.44826 4.07938e-05
       12252    -5.44854    -5.44826 4.07904e-05
       12253    -5.44819    -5.44826 4.07871e-05
       12254    -5.44784    -5.44826 4.07838e-05
       12255    -5.44685    -5.44826 4.07806e-05
       12256    -5.44618    -5.44826 4.07776e-05
       12257    -5.44616    -5.44826 4.07747e-05
       12258    -5.44581    -5.44826 4.07718e-05
       12259    -5.44643    -5.44826 4.07688e-05
       12260    -5.44641    -5.44826 4.07657e-05
       12261    -5.44574    -5.44826 4.07629e-05
       12262    -5.44572    -5.44826 4.07601e-05
       12263    -5.44538    -5.44826 4.07575e-05
       12264    -5.44504    -5.44826  4.0755e-05
       12265     -5.4447    -5.44825 4.07527e-05
       12266    -5.44436    -5.44825 4.07506e-05
       12267    -5.44401    -5.44825 4.07488e-05
       12268      -5.444    -5.44825 4.07469e-05
       12269    -5.44399    -5.44825 4.07451e-05
       12270    -5.44333    -5.44825 4.07437e-05
       12271    -5.44331    -5.44825 4.07424e-05
       12272    -5.44233    -5.44825 4.07419e-05
       12273    -5.44265    -5.44825 4.07412e-05
       12274    -5.44231    -5.44825 4.07407e-05
       12275    -5.44166    -5.44825  4.0741e-05
       12276    -5.44133    -5.44825 4.07416e-05
       12277    -5.44132    -5.44825 4.07421e-05
       12278    -5.44261    -5.44825 4.07414e-05
       12279    -5.44261    -5.44825 4.07407e-05
       12280    -5.44326    -5.44825 4.07394e-05
       12281    -5.44294    -5.44825 4.07384e-05
       12282    -5.44197    -5.44825 4.07383e-05
       12283    -5.44165    -5.44825 4.07385e-05
       12284    -5.44197    -5.44825 4.07384e-05
       12285    -5.44198    -5.44825 4.07383e-05
       12286    -5.44198    -5.44825 4.07381e-05
       12287    -5.44264    -5.44824 4.07374e-05
       12288    -5.44265    -5.44824 4.07366e-05
       12289    -5.44266    -5.44824 4.07358e-05
       12290     -5.4417    -5.44824  4.0736e-05
       12291    -5.44203    -5.44824 4.07358e-05
       12292    -5.44172    -5.44824 4.07359e-05
       12293    -5.44174    -5.44824 4.07361e-05
       12294    -5.44143    -5.44824 4.07365e-05
       12295    -5.44177    -5.44824 4.07366e-05
       12296    -5.44243    -5.44824 4.07361e-05
       12297     -5.4418    -5.44824 4.07361e-05
       12298    -5.44182    -5.44824 4.07361e-05
       12299    -5.44184    -5.44824 4.07362e-05
       12300    -5.44186    -5.44824 4.07362e-05
       12301    -5.44188    -5.44824 4.07361e-05
       12302    -5.44222    -5.44824 4.07357e-05
       12303    -5.44289    -5.44824 4.07348e-05
       12304    -5.44291    -5.44824 4.07337e-05
       12305    -5.44294    -5.44824 4.07327e-05
       12306    -5.44296    -5.44824 4.07317e-05
       12307    -5.44266    -5.44823 4.07309e-05
       12308    -5.44333    -5.44823 4.07295e-05
       12309    -5.44368    -5.44823 4.07279e-05
       12310    -5.44371    -5.44823 4.07262e-05
       12311    -5.44373    -5.44823 4.07246e-05
       12312    -5.44408    -5.44823 4.07226e-05
       12313    -5.44378    -5.44823 4.07209e-05
       12314    -5.44349    -5.44823 4.07195e-05
       12315    -5.44351    -5.44823 4.07179e-05
       12316    -5.44322    -5.44823 4.07167e-05
       12317    -5.44324    -5.44823 4.07154e-05
       12318    -5.44327    -5.44823 4.07141e-05
       12319    -5.44297    -5.44823  4.0713e-05
       12320    -5.44365    -5.44823 4.07114e-05
       12321    -5.44367    -5.44823 4.07098e-05
       12322    -5.44241    -5.44823 4.07092e-05
       12323    -5.44243    -5.44823 4.07086e-05
       12324    -5.44181    -5.44823 4.07087e-05
       12325    -5.44184    -5.44823 4.07087e-05
       12326    -5.44219    -5.44823 4.07083e-05
       12327    -5.44221    -5.44823 4.07079e-05
       12328    -5.44256    -5.44823 4.07072e-05
       12329    -5.44291    -5.44823 4.07062e-05
       12330    -5.44261    -5.44823 4.07055e-05
       12331    -5.44263    -5.44822 4.07047e-05
       12332    -5.44233    -5.44822 4.07042e-05
       12333    -5.44268    -5.44822 4.07034e-05
       12334    -5.44302    -5.44822 4.07022e-05
       12335    -5.44369    -5.44822 4.07006e-05
       12336    -5.44436    -5.44822 4.06985e-05
       12337    -5.44406    -5.44822 4.06966e-05
       12338    -5.44441    -5.44822 4.06945e-05
       12339     -5.4441    -5.44822 4.06926e-05
       12340    -5.44412    -5.44822 4.06906e-05
       12341    -5.44414    -5.44822 4.06887e-05
       12342    -5.44448    -5.44822 4.06865e-05
       12343     -5.4445    -5.44822 4.06843e-05
       12344    -5.44484    -5.44822 4.06819e-05
       12345    -5.44421    -5.44822 4.06799e-05
       12346    -5.44454    -5.44822 4.06777e-05
       12347     -5.4452    -5.44822 4.06752e-05
       12348    -5.44586    -5.44822 4.06723e-05
       12349     -5.4462    -5.44822 4.06694e-05
       12350    -5.44621    -5.44822 4.06664e-05
       12351    -5.44622    -5.44822 4.06634e-05
       12352    -5.44655    -5.44822 4.06604e-05
       12353    -5.44688    -5.44822 4.06572e-05
       12354    -5.44656    -5.44822 4.06541e-05
       12355    -5.44689    -5.44822  4.0651e-05
       12356    -5.44689    -5.44822 4.06479e-05
       12357    -5.44592    -5.44822  4.0645e-05
       12358     -5.4456    -5.44822 4.06423e-05
       12359    -5.44657    -5.44822 4.06392e-05
       12360    -5.44656    -5.44822 4.06361e-05
       12361    -5.44624    -5.44822 4.06331e-05
       12362    -5.44655    -5.44822 4.06301e-05
       12363     -5.4459    -5.44822 4.06272e-05
       12364    -5.44589    -5.44822 4.06244e-05
       12365    -5.44555    -5.44822 4.06217e-05
       12366    -5.44522    -5.44822 4.06191e-05
       12367    -5.44489    -5.44822 4.06167e-05
       12368    -5.44487    -5.44822 4.06143e-05
       12369    -5.44519    -5.44822 4.06118e-05
       12370    -5.44549    -5.44822 4.06091e-05
       12371     -5.4458    -5.44822 4.06063e-05
       12372    -5.44578    -5.44821 4.06035e-05
       12373    -5.44576    -5.44821 4.06007e-05
       12374    -5.44574    -5.44821 4.05979e-05
       12375    -5.44604    -5.44821  4.0595e-05
       12376    -5.44634    -5.44821  4.0592e-05
       12377    -5.44664    -5.44821 4.05889e-05
       12378    -5.44661    -5.44821 4.05858e-05
       12379    -5.44626    -5.44821 4.05829e-05
       12380    -5.44656    -5.44821 4.05798e-05
       12381    -5.44686    -5.44821 4.05767e-05
       12382    -5.44716    -5.44821 4.05735e-05
       12383     -5.4468    -5.44821 4.05704e-05
       12384     -5.4471    -5.44821 4.05672e-05
       12385    -5.44707    -5.44821  4.0564e-05
       12386    -5.44736    -5.44821 4.05608e-05
       12387    -5.44766    -5.44821 4.05576e-05
       12388    -5.44795    -5.44821 4.05543e-05
       12389     -5.4476    -5.44821  4.0551e-05
       12390    -5.44757    -5.44821 4.05478e-05
       12391    -5.44819    -5.44821 4.05445e-05
       12392    -5.44816    -5.44821 4.05413e-05
       12393    -5.44716    -5.44821 4.05381e-05
       12394    -5.44681    -5.44821  4.0535e-05
       12395    -5.44679    -5.44821 4.05319e-05
       12396    -5.44644    -5.44821 4.05288e-05
       12397    -5.44512    -5.44821 4.05263e-05
       12398    -5.44575    -5.44821 4.05236e-05
       12399    -5.44572    -5.44821 4.05208e-05
       12400    -5.44635    -5.44821 4.05178e-05
       12401    -5.44698    -5.44821 4.05147e-05
       12402    -5.44728    -5.44821 4.05115e-05
       12403    -5.44759    -5.44821 4.05082e-05
       12404    -5.44725    -5.44821  4.0505e-05
       12405    -5.44756    -5.44821 4.05018e-05
       12406    -5.44722    -5.44821 4.04986e-05
       12407    -5.44721    -5.44821 4.04954e-05
       12408    -5.44784    -5.44821 4.04922e-05
       12409    -5.44848    -5.44821 4.04889e-05
       12410     -5.4488    -5.44821 4.04857e-05
       12411    -5.44814    -5.44821 4.04824e-05
       12412    -5.44814    -5.44821 4.04792e-05
       12413    -5.44813    -5.44821 4.04759e-05
       12414    -5.44781    -5.44821 4.04727e-05
       12415    -5.44781    -5.44821 4.04694e-05
       12416    -5.44781    -5.44821 4.04662e-05
       12417    -5.44748    -5.44821 4.04629e-05
       12418    -5.44748    -5.44821 4.04597e-05
       12419    -5.44748    -5.44821 4.04565e-05
       12420    -5.44814    -5.44821 4.04533e-05
       12421    -5.44781    -5.44821   4.045e-05
       12422    -5.44847    -5.44821 4.04468e-05
       12423    -5.44815    -5.44821 4.04435e-05
       12424    -5.44816    -5.44821 4.04402e-05
       12425    -5.44849    -5.44821  4.0437e-05
       12426    -5.44849    -5.44821 4.04338e-05
       12427    -5.44882    -5.44821 4.04305e-05
       12428    -5.44883    -5.44821 4.04273e-05
       12429    -5.44949    -5.44821 4.04242e-05
       12430    -5.44917    -5.44821  4.0421e-05
       12431    -5.44885    -5.44821 4.04178e-05
       12432    -5.44821    -5.44821 4.04145e-05
       12433    -5.44822    -5.44821 4.04113e-05
       12434    -5.44855    -5.44821  4.0408e-05
       12435    -5.44856    -5.44821 4.04048e-05
       12436    -5.44921    -5.44821 4.04016e-05
       12437    -5.44922    -5.44821 4.03985e-05
       12438    -5.44922    -5.44821 4.03953e-05
       12439     -5.4489    -5.44821 4.03921e-05
       12440    -5.44891    -5.44821 4.03889e-05
       12441    -5.44956    -5.44821 4.03858e-05
       12442    -5.44956    -5.44821 4.03827e-05
       12443    -5.44956    -5.44821 4.03796e-05
       12444    -5.44956    -5.44821 4.03765e-05
       12445    -5.45021    -5.44821 4.03736e-05
       12446    -5.45021    -5.44821 4.03706e-05
       12447    -5.45021    -5.44821 4.03677e-05
       12448     -5.4502    -5.44821 4.03648e-05
       12449     -5.4502    -5.44821 4.03619e-05
       12450    -5.45052    -5.44821  4.0359e-05
       12451    -5.45019    -5.44821 4.03561e-05
       12452     -5.4505    -5.44821 4.03533e-05
       12453    -5.45017    -5.44821 4.03503e-05
       12454    -5.45048    -5.44821 4.03475e-05
       12455    -5.44983    -5.44821 4.03445e-05
       12456    -5.44949    -5.44821 4.03414e-05
       12457    -5.44883    -5.44821 4.03382e-05
       12458    -5.44914    -5.44821  4.0335e-05
       12459    -5.44913    -5.44821 4.03318e-05
       12460    -5.44911    -5.44821 4.03287e-05
       12461    -5.45039    -5.44821 4.03258e-05
       12462     -5.4507    -5.44821 4.03231e-05
       12463    -5.44971    -5.44821   4.032e-05
       12464    -5.44937    -5.44821 4.03169e-05
       12465    -5.44935    -5.44821 4.03137e-05
       12466      -5.449    -5.44822 4.03106e-05
       12467     -5.4493    -5.44822 4.03074e-05
       12468    -5.44928    -5.44822 4.03043e-05
       12469    -5.44893    -5.44822 4.03011e-05
       12470    -5.44826    -5.44822 4.02979e-05
       12471    -5.44856    -5.44822 4.02946e-05
