#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        6523     9.41067       9.651  0.00765181
        6524     9.40681     9.65096  0.00765073
        6525     9.40514     9.65092  0.00764965
        6526     9.40498     9.65089  0.00764857
        6527     9.40209     9.65085   0.0076475
        6528      9.4007     9.65081  0.00764642
        6529     9.39942     9.65077  0.00764535
        6530     9.39895     9.65073  0.00764427
        6531     9.39859     9.65069   0.0076432
        6532     9.39623     9.65065  0.00764213
        6533     9.39539     9.65062  0.00764106
        6534     9.39327     9.65058  0.00763999
        6535     9.39198     9.65054  0.00763892
        6536     9.39081      9.6505  0.00763786
        6537     9.39119     9.65046  0.00763679
        6538       9.391     9.65042  0.00763573
        6539     9.39165     9.65038  0.00763466
        6540     9.39104     9.65034   0.0076336
        6541     9.39127      9.6503  0.00763253
        6542     9.39165     9.65026  0.00763147
        6543     9.39288     9.65022  0.00763041
        6544     9.39286     9.65018  0.00762934
        6545      9.3944     9.65014  0.00762828
        6546     9.39538      9.6501  0.00762721
        6547     9.39794     9.65006  0.00762614
        6548     9.40066     9.65003  0.00762507
        6549     9.40213     9.64999    0.007624
        6550     9.40729     9.64995  0.00762293
        6551     9.40909     9.64991  0.00762185
        6552     9.41035     9.64988  0.00762078
        6553     9.41249     9.64984   0.0076197
        6554     9.41481     9.64981  0.00761862
        6555     9.41729     9.64977  0.00761754
        6556     9.42066     9.64973  0.00761646
        6557     9.42279      9.6497  0.00761538
        6558      9.4265     9.64967  0.00761429
        6559      9.4304     9.64963   0.0076132
        6560     9.43376      9.6496  0.00761212
        6561     9.43871     9.64957  0.00761102
        6562     9.44314     9.64954  0.00760993
        6563     9.44633     9.64951  0.00760883
        6564     9.45112     9.64948  0.00760773
        6565     9.45608     9.64945  0.00760663
        6566     9.45982     9.64942  0.00760553
        6567     9.46444     9.64939  0.00760442
        6568     9.46994     9.64936  0.00760331
        6569     9.47633     9.64934   0.0076022
        6570     9.48149     9.64931  0.00760109
        6571     9.48753     9.64928  0.00759997
        6572     9.49234     9.64926  0.00759885
        6573     9.49661     9.64924  0.00759773
        6574     9.50247     9.64922  0.00759661
        6575      9.5085     9.64919  0.00759548
        6576       9.514     9.64917  0.00759435
        6577     9.52178     9.64915  0.00759322
        6578     9.52833     9.64914  0.00759209
        6579     9.53646     9.64912  0.00759096
        6580     9.54546      9.6491  0.00758982
        6581      9.5532     9.64909  0.00758868
        6582     9.55971     9.64907  0.00758754
        6583     9.56708     9.64906   0.0075864
        6584     9.57461     9.64905  0.00758525
        6585     9.58159     9.64904  0.00758411
        6586     9.58873     9.64903  0.00758296
        6587     9.59673     9.64902  0.00758182
        6588     9.60418     9.64902  0.00758067
        6589     9.61178     9.64901  0.00757952
        6590     9.61952     9.64901  0.00757837
        6591     9.62883       9.649  0.00757722
        6592     9.63898       9.649  0.00757607
        6593     9.64787       9.649  0.00757492
        6594      9.6569       9.649  0.00757377
        6595     9.66748     9.64901  0.00757263
        6596     9.67678     9.64901  0.00757148
        6597     9.68691     9.64902  0.00757033
        6598     9.69648     9.64902  0.00756919
        6599     9.70617     9.64903  0.00756805
        6600     9.71529     9.64904  0.00756691
        6601     9.72453     9.64905  0.00756577
        6602     9.73531     9.64907  0.00756464
        6603     9.74479     9.64908   0.0075635
        6604      9.7551      9.6491  0.00756238
        6605     9.76623     9.64911  0.00756125
        6606     9.77747     9.64913  0.00756013
        6607     9.78742     9.64915  0.00755902
        6608     9.79958     9.64918  0.00755791
        6609     9.81185      9.6492   0.0075568
        6610     9.82352     9.64923  0.00755571
        6611     9.83318     9.64926  0.00755462
        6612     9.84504     9.64929  0.00755353
        6613      9.8563     9.64932  0.00755245
        6614     9.86765     9.64935  0.00755138
        6615     9.87979     9.64939  0.00755032
        6616     9.89132     9.64942  0.00754927
        6617     9.90152     9.64946  0.00754822
        6618      9.9118      9.6495  0.00754719
        6619     9.92356     9.64954  0.00754616
        6620      9.9347     9.64958  0.00754514
        6621     9.94661     9.64963  0.00754414
        6622      9.9593     9.64968  0.00754314
        6623     9.97134     9.64972  0.00754216
        6624     9.98344     9.64977  0.00754119
        6625      9.9963     9.64983  0.00754023
        6626     10.0085     9.64988  0.00753929
        6627     10.0214     9.64994  0.00753836
        6628     10.0337     9.64999  0.00753745
        6629      10.046     9.65005  0.00753655
        6630      10.057     9.65012  0.00753566
        6631     10.0693     9.65018  0.00753479
        6632     10.0845     9.65024  0.00753394
        6633     10.0976     9.65031   0.0075331
        6634     10.1085     9.65038  0.00753228
        6635     10.1194     9.65045  0.00753148
        6636     10.1318     9.65052  0.00753069
        6637     10.1441      9.6506  0.00752993
        6638     10.1571     9.65068  0.00752918
        6639     10.1672     9.65075  0.00752845
        6640     10.1793     9.65083  0.00752773
        6641     10.1914     9.65091  0.00752704
        6642     10.2035       9.651  0.00752637
        6643     10.2154     9.65108  0.00752571
        6644     10.2258     9.65117  0.00752508
        6645     10.2376     9.65126  0.00752446
        6646     10.2492     9.65135  0.00752387
        6647     10.2607     9.65144   0.0075233
        6648     10.2693     9.65153  0.00752274
        6649     10.2791     9.65163   0.0075222
        6650     10.2909     9.65172  0.00752168
        6651     10.3017     9.65182  0.00752119
        6652     10.3124     9.65192  0.00752071
        6653     10.3236     9.65202  0.00752026
        6654     10.3346     9.65212  0.00751983
        6655      10.344     9.65223  0.00751942
        6656     10.3531     9.65233  0.00751902
        6657     10.3613     9.65244  0.00751865
        6658     10.3706     9.65255  0.00751829
        6659     10.3817     9.65266  0.00751796
        6660     10.3904     9.65277  0.00751765
        6661     10.3996     9.65288  0.00751736
        6662      10.407     9.65299  0.00751708
        6663      10.414     9.65311  0.00751682
        6664     10.4214     9.65322  0.00751657
        6665     10.4285     9.65334  0.00751635
        6666     10.4338     9.65345  0.00751613
        6667     10.4393     9.65357  0.00751593
        6668     10.4431     9.65369  0.00751573
        6669     10.4499     9.65381  0.00751555
        6670     10.4542     9.65393  0.00751539
        6671     10.4581     9.65405  0.00751523
        6672     10.4629     9.65417  0.00751508
        6673     10.4651     9.65429  0.00751493
        6674     10.4668     9.65442  0.00751479
        6675     10.4694     9.65454  0.00751466
        6676     10.4721     9.65466  0.00751453
        6677     10.4744     9.65478  0.00751441
        6678     10.4767     9.65491  0.00751429
        6679     10.4764     9.65503  0.00751417
        6680     10.4748     9.65515  0.00751405
        6681     10.4755     9.65527  0.00751393
        6682     10.4748      9.6554  0.00751381
        6683     10.4728     9.65552  0.00751368
        6684     10.4715     9.65564  0.00751354
        6685     10.4675     9.65576   0.0075134
        6686     10.4636     9.65588  0.00751325
        6687     10.4583       9.656  0.00751308
        6688     10.4523     9.65612   0.0075129
        6689      10.447     9.65624  0.00751271
        6690     10.4389     9.65636   0.0075125
        6691     10.4316     9.65647  0.00751227
        6692     10.4228     9.65659  0.00751202
        6693     10.4148      9.6567  0.00751175
        6694     10.4053     9.65681  0.00751146
        6695     10.3959     9.65692  0.00751115
        6696      10.385     9.65703  0.00751082
        6697     10.3707     9.65714  0.00751045
        6698     10.3577     9.65724  0.00751006
        6699     10.3434     9.65735  0.00750964
        6700     10.3297     9.65745  0.00750918
        6701     10.3141     9.65754   0.0075087
        6702     10.2991     9.65764  0.00750819
        6703     10.2822     9.65773  0.00750765
        6704     10.2667     9.65782  0.00750708
        6705     10.2499     9.65791  0.00750648
        6706     10.2326       9.658  0.00750585
        6707     10.2147     9.65808  0.00750519
        6708     10.1948     9.65816   0.0075045
        6709     10.1752     9.65824  0.00750377
        6710     10.1551     9.65831  0.00750302
        6711     10.1345     9.65838  0.00750224
        6712     10.1157     9.65845  0.00750143
        6713     10.0958     9.65852   0.0075006
        6714     10.0755     9.65858  0.00749974
        6715     10.0542     9.65864  0.00749885
        6716     10.0327     9.65869  0.00749794
        6717     10.0117     9.65875  0.00749701
        6718       9.989      9.6588  0.00749605
        6719      9.9676     9.65884  0.00749508
        6720     9.94539     9.65888  0.00749409
        6721      9.9231     9.65892  0.00749307
        6722     9.90078     9.65896  0.00749205
        6723     9.87847     9.65899    0.007491
        6724     9.85479     9.65902  0.00748994
        6725      9.8326     9.65905  0.00748888
        6726     9.81125     9.65907   0.0074878
        6727     9.79005     9.65909  0.00748671
        6728     9.76835      9.6591  0.00748561
        6729     9.74687     9.65912  0.00748451
        6730     9.72707     9.65913  0.00748341
        6731     9.70616     9.65913   0.0074823
        6732     9.68629     9.65914  0.00748119
        6733     9.66536     9.65914  0.00748008
        6734     9.64554     9.65914  0.00747897
        6735     9.62614     9.65913  0.00747786
        6736     9.60649     9.65913  0.00747675
        6737      9.5866     9.65911  0.00747565
        6738      9.5672      9.6591  0.00747455
        6739     9.54974     9.65908  0.00747346
        6740     9.53281     9.65907  0.00747238
        6741     9.51645     9.65904   0.0074713
        6742     9.49925     9.65902  0.00747023
