#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         609   0.0436179   0.0440946 8.44281e-06
         610   0.0436157   0.0440938 8.46539e-06
         611   0.0436132    0.044093 8.48801e-06
         612   0.0436107   0.0440923 8.51066e-06
         613   0.0436082   0.0440915 8.53333e-06
         614   0.0436057   0.0440907 8.55604e-06
         615   0.0436029   0.0440899 8.57881e-06
         616   0.0436004   0.0440891 8.60161e-06
         617   0.0435978   0.0440883 8.62444e-06
         618   0.0435948   0.0440875 8.64737e-06
         619    0.043592   0.0440867 8.67036e-06
         620   0.0435892   0.0440859 8.69342e-06
         621   0.0435864   0.0440851 8.71655e-06
         622   0.0435839   0.0440843 8.73971e-06
         623   0.0435813   0.0440835 8.76289e-06
         624   0.0435785   0.0440827 8.78614e-06
         625   0.0435759   0.0440818 8.80942e-06
         626   0.0435733    0.044081 8.83273e-06
         627   0.0435704   0.0440802 8.85611e-06
         628   0.0435678   0.0440794 8.87952e-06
         629   0.0435647   0.0440786 8.90302e-06
         630   0.0435621   0.0440778 8.92656e-06
         631   0.0435594   0.0440769 8.95013e-06
         632   0.0435566   0.0440761 8.97376e-06
         633   0.0435539   0.0440753 8.99742e-06
         634   0.0435508   0.0440745 9.02119e-06
         635   0.0435484   0.0440736 9.04495e-06
         636   0.0435457   0.0440728 9.06874e-06
         637    0.043543    0.044072 9.09256e-06
         638   0.0435398   0.0440711 9.11649e-06
         639   0.0435371   0.0440703 9.14044e-06
         640   0.0435344   0.0440695 9.16443e-06
         641    0.043532   0.0440686 9.18841e-06
         642   0.0435293   0.0440678 9.21243e-06
         643   0.0435265    0.044067 9.23648e-06
         644   0.0435238   0.0440661 9.26056e-06
         645   0.0435211   0.0440653 9.28468e-06
         646   0.0435181   0.0440644 9.30886e-06
         647   0.0435153   0.0440636 9.33308e-06
         648   0.0435123   0.0440627 9.35737e-06
         649   0.0435096   0.0440619 9.38169e-06
         650   0.0435068    0.044061 9.40604e-06
         651   0.0435038   0.0440602 9.43046e-06
         652    0.043501   0.0440593 9.45491e-06
         653   0.0434984   0.0440584 9.47937e-06
         654   0.0434956   0.0440576 9.50386e-06
         655   0.0434923   0.0440567 9.52845e-06
         656   0.0434893   0.0440558 9.55311e-06
         657    0.043486    0.044055 9.57787e-06
         658   0.0434829   0.0440541  9.6027e-06
         659   0.0434798   0.0440532 9.62759e-06
         660   0.0434769   0.0440524 9.65252e-06
         661   0.0434741   0.0440515 9.67748e-06
         662   0.0434712   0.0440506 9.70248e-06
         663   0.0434681   0.0440497 9.72754e-06
         664   0.0434652   0.0440489 9.75264e-06
         665   0.0434621    0.044048 9.77781e-06
         666    0.043459   0.0440471 9.80305e-06
         667   0.0434558   0.0440462 9.82835e-06
         668   0.0434529   0.0440453 9.85369e-06
         669     0.04345   0.0440444 9.87906e-06
         670    0.043447   0.0440435 9.90447e-06
         671   0.0434439   0.0440426 9.92994e-06
         672   0.0434407   0.0440417 9.95549e-06
         673   0.0434377   0.0440408 9.98107e-06
         674   0.0434348   0.0440399 1.00067e-05
         675   0.0434318    0.044039 1.00323e-05
         676   0.0434291   0.0440381  1.0058e-05
         677   0.0434261   0.0440372 1.00837e-05
         678   0.0434231   0.0440363 1.01094e-05
         679   0.0434201   0.0440354 1.01352e-05
         680   0.0434171   0.0440345  1.0161e-05
         681   0.0434141   0.0440336 1.01868e-05
         682    0.043411   0.0440327 1.02127e-05
         683    0.043408   0.0440318 1.02386e-05
         684    0.043405   0.0440309 1.02646e-05
         685   0.0434019   0.0440299 1.02906e-05
         686   0.0433986    0.044029 1.03167e-05
         687   0.0433955   0.0440281 1.03428e-05
         688   0.0433927   0.0440272 1.03689e-05
         689   0.0433896   0.0440263 1.03951e-05
         690   0.0433865   0.0440253 1.04213e-05
         691   0.0433832   0.0440244 1.04475e-05
         692   0.0433801   0.0440235 1.04738e-05
         693    0.043377   0.0440225 1.05002e-05
         694   0.0433734   0.0440216 1.05266e-05
         695   0.0433702   0.0440207 1.05531e-05
         696   0.0433671   0.0440197 1.05797e-05
         697   0.0433637   0.0440188 1.06063e-05
         698   0.0433603   0.0440178 1.06329e-05
         699   0.0433569   0.0440169 1.06597e-05
         700   0.0433535   0.0440159 1.06865e-05
         701   0.0433503    0.044015 1.07134e-05
         702   0.0433474    0.044014 1.07402e-05
         703   0.0433442   0.0440131 1.07671e-05
         704   0.0433407   0.0440121 1.07941e-05
         705   0.0433375   0.0440112 1.08211e-05
         706   0.0433341   0.0440102 1.08482e-05
         707   0.0433308   0.0440093 1.08754e-05
         708   0.0433273   0.0440083 1.09026e-05
         709   0.0433243   0.0440073 1.09298e-05
         710   0.0433211   0.0440064 1.09571e-05
         711   0.0433178   0.0440054 1.09844e-05
         712   0.0433143   0.0440044 1.10117e-05
         713    0.043311   0.0440035 1.10392e-05
         714   0.0433077   0.0440025 1.10666e-05
         715   0.0433044   0.0440015 1.10941e-05
         716   0.0433013   0.0440005 1.11216e-05
         717   0.0432978   0.0439995 1.11492e-05
         718   0.0432944   0.0439986 1.11769e-05
         719   0.0432911   0.0439976 1.12046e-05
         720   0.0432875   0.0439966 1.12323e-05
         721   0.0432842   0.0439956 1.12601e-05
         722   0.0432808   0.0439946  1.1288e-05
         723   0.0432774   0.0439936 1.13158e-05
         724    0.043274   0.0439926 1.13438e-05
         725   0.0432707   0.0439916 1.13718e-05
         726   0.0432673   0.0439906 1.13998e-05
         727   0.0432641   0.0439896 1.14278e-05
         728   0.0432607   0.0439886 1.14559e-05
         729   0.0432572   0.0439876  1.1484e-05
         730    0.043254   0.0439866 1.15122e-05
         731   0.0432504   0.0439856 1.15404e-05
         732   0.0432467   0.0439846 1.15687e-05
         733   0.0432432   0.0439836 1.15971e-05
         734   0.0432397   0.0439826 1.16255e-05
         735    0.043236   0.0439816 1.16539e-05
         736   0.0432325   0.0439805 1.16825e-05
         737    0.043229   0.0439795  1.1711e-05
         738   0.0432255   0.0439785 1.17396e-05
         739    0.043222   0.0439775 1.17683e-05
         740   0.0432185   0.0439765  1.1797e-05
         741   0.0432147   0.0439754 1.18258e-05
         742   0.0432109   0.0439744 1.18547e-05
         743   0.0432074   0.0439734 1.18836e-05
         744   0.0432038   0.0439723 1.19125e-05
         745   0.0432002   0.0439713 1.19415e-05
         746   0.0431967   0.0439703 1.19706e-05
         747   0.0431931   0.0439692 1.19997e-05
         748    0.043189   0.0439682 1.20289e-05
         749   0.0431854   0.0439671 1.20582e-05
         750    0.043182   0.0439661 1.20874e-05
         751   0.0431786    0.043965 1.21167e-05
         752    0.043175    0.043964 1.21461e-05
         753   0.0431711   0.0439629 1.21755e-05
         754   0.0431674   0.0439619  1.2205e-05
         755    0.043164   0.0439608 1.22345e-05
         756   0.0431601   0.0439598 1.22641e-05
         757   0.0431562   0.0439587 1.22937e-05
         758   0.0431525   0.0439576 1.23234e-05
         759   0.0431488   0.0439566 1.23532e-05
         760   0.0431448   0.0439555  1.2383e-05
         761   0.0431411   0.0439544 1.24129e-05
         762   0.0431371   0.0439534 1.24429e-05
         763   0.0431334   0.0439523 1.24729e-05
         764   0.0431296   0.0439512  1.2503e-05
         765   0.0431258   0.0439501 1.25331e-05
         766   0.0431221    0.043949 1.25633e-05
         767   0.0431183    0.043948 1.25935e-05
         768   0.0431143   0.0439469 1.26238e-05
         769     0.04311   0.0439458 1.26542e-05
         770   0.0431059   0.0439447 1.26847e-05
         771   0.0431021   0.0439436 1.27152e-05
         772    0.043098   0.0439425 1.27458e-05
         773   0.0430942   0.0439414 1.27765e-05
         774   0.0430903   0.0439403 1.28072e-05
         775   0.0430862   0.0439392  1.2838e-05
         776   0.0430826   0.0439381 1.28688e-05
         777   0.0430787    0.043937 1.28997e-05
         778   0.0430748   0.0439359 1.29307e-05
         779   0.0430709   0.0439348 1.29616e-05
         780    0.043067   0.0439337 1.29927e-05
         781   0.0430633   0.0439326 1.30237e-05
         782   0.0430592   0.0439314 1.30549e-05
         783   0.0430555   0.0439303 1.30861e-05
         784   0.0430515   0.0439292 1.31173e-05
         785   0.0430478   0.0439281 1.31486e-05
         786   0.0430438    0.043927 1.31799e-05
         787   0.0430398   0.0439258 1.32112e-05
         788   0.0430361   0.0439247 1.32426e-05
         789   0.0430321   0.0439236 1.32741e-05
         790    0.043028   0.0439224 1.33056e-05
         791    0.043024   0.0439213 1.33372e-05
         792   0.0430198   0.0439202 1.33688e-05
         793   0.0430157    0.043919 1.34005e-05
         794   0.0430116   0.0439179 1.34323e-05
         795   0.0430076   0.0439167 1.34641e-05
         796   0.0430035   0.0439156  1.3496e-05
         797   0.0429997   0.0439144 1.35279e-05
         798   0.0429948   0.0439133 1.35599e-05
         799   0.0429907   0.0439121  1.3592e-05
         800   0.0429864    0.043911 1.36242e-05
         801   0.0429823   0.0439098 1.36564e-05
         802   0.0429781   0.0439086 1.36887e-05
         803    0.042974   0.0439075 1.37211e-05
         804   0.0429696   0.0439063 1.37535e-05
         805   0.0429654   0.0439051  1.3786e-05
         806   0.0429612    0.043904 1.38186e-05
         807    0.042957   0.0439028 1.38512e-05
         808   0.0429526   0.0439016 1.38839e-05
         809   0.0429484   0.0439004 1.39166e-05
         810   0.0429439   0.0438993 1.39495e-05
         811   0.0429397   0.0438981 1.39824e-05
         812   0.0429356   0.0438969 1.40153e-05
         813   0.0429314   0.0438957 1.40483e-05
         814   0.0429271   0.0438945 1.40813e-05
         815   0.0429228   0.0438933 1.41144e-05
         816   0.0429188   0.0438921 1.41476e-05
         817   0.0429145   0.0438909 1.41808e-05
         818   0.0429102   0.0438897  1.4214e-05
         819   0.0429058   0.0438885 1.42474e-05
         820   0.0429015   0.0438873 1.42807e-05
         821   0.0428972   0.0438861 1.43142e-05
         822   0.0428926   0.0438849 1.43477e-05
         823    0.042888   0.0438837 1.43813e-05
         824   0.0428836   0.0438825  1.4415e-05
         825   0.0428789   0.0438813 1.44488e-05
         826   0.0428745   0.0438801 1.44826e-05
         827   0.0428704   0.0438788 1.45164e-05
         828   0.0428659   0.0438776 1.45504e-05
         829   0.0428613   0.0438764 1.45844e-05
         830   0.0428568   0.0438752 1.46184e-05
         831   0.0428524   0.0438739 1.46526e-05
         832   0.0428479   0.0438727 1.46868e-05
         833   0.0428434   0.0438715  1.4721e-05
         834   0.0428389   0.0438702 1.47553e-05
         835   0.0428344    0.043869 1.47897e-05
         836   0.0428299   0.0438677 1.48242e-05
         837   0.0428254   0.0438665 1.48587e-05
         838   0.0428208   0.0438652 1.48932e-05
         839   0.0428163    0.043864 1.49279e-05
         840   0.0428117   0.0438627 1.49626e-05
         841   0.0428069   0.0438615 1.49974e-05
         842   0.0428021   0.0438602 1.50322e-05
         843   0.0427977    0.043859 1.50672e-05
         844   0.0427929   0.0438577 1.51022e-05
         845   0.0427883   0.0438564 1.51372e-05
         846   0.0427836   0.0438552 1.51724e-05
         847    0.042779   0.0438539 1.52076e-05
         848   0.0427743   0.0438526 1.52428e-05
         849   0.0427696   0.0438514 1.52781e-05
         850    0.042765   0.0438501 1.53135e-05
         851   0.0427603   0.0438488  1.5349e-05
         852   0.0427558   0.0438475 1.53845e-05
         853   0.0427511   0.0438462 1.54201e-05
         854   0.0427464   0.0438449 1.54557e-05
         855   0.0427416   0.0438436 1.54914e-05
         856   0.0427369   0.0438424 1.55272e-05
         857   0.0427319   0.0438411  1.5563e-05
         858   0.0427269   0.0438398  1.5599e-05
         859   0.0427221   0.0438385  1.5635e-05
         860   0.0427173   0.0438372 1.56711e-05
         861   0.0427125   0.0438358 1.57072e-05
         862   0.0427076   0.0438345 1.57434e-05
         863   0.0427028   0.0438332 1.57797e-05
         864   0.0426979   0.0438319  1.5816e-05
         865   0.0426931   0.0438306 1.58525e-05
         866   0.0426885   0.0438293 1.58889e-05
         867   0.0426831    0.043828 1.59255e-05
         868   0.0426782   0.0438266 1.59622e-05
         869   0.0426733   0.0438253 1.59989e-05
         870   0.0426684    0.043824 1.60356e-05
         871   0.0426634   0.0438226 1.60725e-05
         872   0.0426585   0.0438213 1.61094e-05
         873   0.0426535     0.04382 1.61464e-05
         874   0.0426488   0.0438186 1.61834e-05
         875   0.0426438   0.0438173 1.62206e-05
         876   0.0426388   0.0438159 1.62577e-05
         877   0.0426338   0.0438146  1.6295e-05
         878   0.0426287   0.0438132 1.63323e-05
         879   0.0426237   0.0438119 1.63697e-05
         880   0.0426187   0.0438105 1.64071e-05
         881   0.0426136   0.0438092 1.64447e-05
         882   0.0426085   0.0438078 1.64823e-05
         883   0.0426034   0.0438065   1.652e-05
         884   0.0425983   0.0438051 1.65577e-05
         885    0.042593   0.0438037 1.65955e-05
         886   0.0425879   0.0438023 1.66335e-05
         887   0.0425827    0.043801 1.66714e-05
         888   0.0425776   0.0437996 1.67095e-05
         889   0.0425724   0.0437982 1.67476e-05
         890   0.0425672   0.0437968 1.67858e-05
         891    0.042562   0.0437954 1.68241e-05
         892   0.0425568   0.0437941 1.68624e-05
         893   0.0425516   0.0437927 1.69009e-05
         894   0.0425464   0.0437913 1.69393e-05
         895   0.0425411   0.0437899 1.69779e-05
         896   0.0425356   0.0437885 1.70166e-05
         897   0.0425303   0.0437871 1.70553e-05
         898   0.0425248   0.0437857 1.70941e-05
         899   0.0425195   0.0437843 1.71331e-05
         900   0.0425142   0.0437828  1.7172e-05
         901   0.0425089   0.0437814 1.72111e-05
         902   0.0425035     0.04378 1.72502e-05
         903   0.0424982   0.0437786 1.72894e-05
         904   0.0424928   0.0437772 1.73287e-05
         905   0.0424874   0.0437757 1.73681e-05
         906    0.042482   0.0437743 1.74075e-05
         907   0.0424766   0.0437729  1.7447e-05
         908    0.042471   0.0437715 1.74866e-05
         909   0.0424651     0.04377 1.75263e-05
         910   0.0424596   0.0437686 1.75661e-05
         911   0.0424542   0.0437671  1.7606e-05
         912   0.0424484   0.0437657  1.7646e-05
         913   0.0424429   0.0437642  1.7686e-05
         914   0.0424374   0.0437628 1.77261e-05
         915   0.0424317   0.0437613 1.77663e-05
         916   0.0424259   0.0437599 1.78067e-05
         917   0.0424204   0.0437584 1.78471e-05
         918    0.042415   0.0437569 1.78875e-05
         919   0.0424092   0.0437555 1.79281e-05
